asset_id,asset_type,substation_region,grid_failure_flag,predicted_failure_prob,expected_impact,risk_score
130495,Substation,West,0,0.015,627380.0038000001,9410.700057
130496,Substation,North,1,0.83,182038.44009,151091.9052747
130497,Substation,East,0,0.015,969917.08078,14548.7562117
130498,Substation,South,0,0.09,1279204.9738,115128.447642
130499,Circuit Breaker,North,0,0.055,878711.59612,48329.137786600004
130500,Transformer,South,1,0.895,1436392.1659,1285570.9884805
130501,Circuit Breaker,North,0,0.15,968966.7575000001,145345.013625
130502,Transmission Line,North,0,0.14,989373.1068000001,138512.23495200003
130503,Switchgear,Central,0,0.62,55265.256938,34264.45930156
130504,Substation,South,0,0.11,712393.7592,78363.313512
130505,Substation,East,1,0.845,814417.2765,688182.5986425
130506,Substation,East,0,0.335,626181.1140000001,209770.67319000003
130507,Circuit Breaker,West,1,0.93,812203.1394,755348.919642
130508,Switchgear,Central,0,0.22,1048255.0285,230616.10627000002
130509,Substation,West,1,0.82,1011044.2235000001,829056.26327
130510,Substation,West,1,0.785,957424.3986000001,751578.1529010001
130511,Circuit Breaker,South,1,0.93,1420168.1358,1320756.366294
130512,Transmission Line,North,0,0.045,1102104.9378,49594.722201
130513,Substation,South,1,0.775,1140551.0414,883927.057085
130514,Substation,North,0,0.155,1340054.9742,207708.52100100002
130515,Transmission Line,South,0,0.015,973818.5039799999,14607.277559699998
130516,Circuit Breaker,East,1,0.9,912055.4602999999,820849.91427
130517,Transmission Line,East,0,0.08,330475.84394,26438.0675152
130518,Circuit Breaker,East,0,0.14,1024196.9035,143387.56649000003
130519,Substation,South,1,0.92,361828.7198,332882.42221600004
130520,Transmission Line,Central,1,0.7,606071.5403,424250.07820999995
130521,Substation,East,1,0.825,807405.1747999999,666109.2692099999
130522,Switchgear,East,1,0.885,1162053.4649,1028417.3164365
130523,Transformer,South,0,0.025,1019484.8231200001,25487.120578000002
130524,Switchgear,North,0,0.035,609900.8914999999,21346.5312025
130525,Substation,North,0,0.135,801772.4712,108239.28361200001
130526,Transmission Line,East,0,0.045,1098508.266,49432.87197
130527,Switchgear,South,0,0.06,1107209.4994,66432.56996400001
130528,Switchgear,West,1,0.94,1204532.0881,1132260.162814
130529,Substation,South,0,0.185,1392185.0683,257554.23763549997
130530,Transmission Line,West,1,0.965,1170314.2518,1129353.252987
130531,Transmission Line,Central,1,0.575,514280.14209999994,295711.0817074999
130532,Substation,Central,0,0.13,222195.30572,28885.3897436
130533,Switchgear,North,1,0.835,874670.6175,730349.9656125
130534,Circuit Breaker,North,0,0.045,50127156.1638,2255722.027371
130535,Transformer,West,1,0.985,636301.0739,626756.5577915
130536,Substation,North,1,0.88,903670.4867,795230.028296
130537,Switchgear,Central,1,0.905,733706.5884,664004.462502
130538,Circuit Breaker,South,1,0.66,706102.8074,466027.85288400005
130539,Substation,South,1,0.71,970290.3049999999,688906.1165499999
130540,Circuit Breaker,East,0,0.015,822048.7864,12330.731796
130541,Transmission Line,West,0,0.23,776439.9506,178581.188638
130542,Circuit Breaker,North,1,0.81,736275.91236,596383.4890116
130543,Transformer,North,0,0.285,1213679.9989999998,345898.7997149999
130544,Transmission Line,North,0,0.15,931089.7274,139663.45911
130545,Transformer,East,0,0.06,603726.1556,36223.569336
130546,Circuit Breaker,North,0,0.155,828189.3997,128369.35695349998
130547,Transformer,West,0,0.06,470199.81370000006,28211.988822000003
130548,Circuit Breaker,Central,0,0.56,418385.63318999996,234295.9545864
130549,Substation,Central,1,0.93,1222856.9413,1137256.9554090002
130550,Substation,Central,0,0.23,989514.7986000001,227588.40367800003
130551,Substation,South,1,0.845,582527.1619,492235.45180549996
130552,Substation,North,0,0.04,399398.00227,15975.9200908
130553,Switchgear,North,0,0.09,849503.16309,76455.2846781
130554,Substation,North,1,0.54,908111.2991,490380.101514
130555,Circuit Breaker,West,1,0.825,669799.77985,552584.81837625
130556,Circuit Breaker,East,1,0.93,1043827.5921,970759.6606530001
130557,TRANSFORMER,North,0,0.48,1027797.81056,493342.94906879996
130558,Transformer,South,0,0.015,529133.367,7937.000504999999
130559,Switchgear,Central,0,0.06,555405.4314,33324.325884
130560,Transmission Line,North,1,0.83,1296603.3843,1076180.808969
130561,Transformer,West,1,0.825,583027.3872,480997.59443999996
130562,Transformer,North,0,0.315,740383.9161800001,233220.93359670002
130563,Circuit Breaker,South,0,0.075,623119.2556,46733.94417
130564,Substation,North,0,0.035,1293768.007,45281.880245
130565,Substation,West,0,0.035,140053.10655,4901.858729250001
130566,Switchgear,East,0,0.2,798729.622468,159745.92449360003
130567,Transmission Line,West,0,0.13,668114.8354,86854.928602
130568,Substation,South,1,0.98,1359431.6069,1332242.974762
130569,Circuit Breaker,West,0,0.115,154690.10963999998,17789.362608599997
130570,Switchgear,West,0,0.275,387351.799194,106521.74477835001
130571,Transmission Line,South,1,0.965,763749.68475513,737018.4457887004
130572,Transmission Line,East,0,0.18,797296.4098,143513.353764
130573,Substation,North,0,0.01,459118.94056,4591.1894056
130574,Substation,Central,0,0.5,890627.8655,445313.93275
130575,Transmission Line,Central,0,0.09,864491.6767,77804.250903
130576,Transformer,North,0,0.145,502545.50669999997,72869.0984715
130577,Transmission Line,North,0,0.045,511629.0174,23023.305783
130578,Transmission Line,East,0,0.565,498196.8728,281481.23313199996
130579,Transformer,West,0,0.16,821251.1276,131400.18041600002
130580,Switchgear,West,0,0.06,785137.3086999999,47108.23852199999
130581,Circuit Breaker,South,0,0.24,535181.0314,128443.44753599999
130582,Circuit Breaker,North,1,0.925,622633.3767,575935.8734475
130583,Transmission Line,Central,1,0.935,382996.41068,358101.6439858
130584,Circuit Breaker,West,0,0.28,1381384.9355000001,386787.7819400001
130585,Switchgear,Central,0,0.03,997237.5599,29917.126796999997
130586,Switchgear,West,0,0.41,972502.87106,398726.1771346
130587,Transformer,East,0,0.105,638236.6101,67014.8440605
130588,Circuit Breaker,North,0,0.25,752836.12861,188209.0321525
130589,Circuit Breaker,South,1,0.84,1074003.991,902163.3524399999
130590,Transmission Line,East,1,0.98,939883.4739999999,921085.8045199999
130591,Transformer,East,1,0.58,912200.1953,529076.113274
130592,Circuit Breaker,South,1,0.805,484313.58550000004,389872.43632750004
130593,Circuit Breaker,East,1,0.81,1143608.2334,926322.669054
130594,Transmission Line,Central,0,0.065,709571.9198,46122.174787
130595,Transmission Line,South,0,0.145,716783.06054,103933.5437783
130596,Transformer,Central,0,0.08,289576.78642,23166.1429136
130597,transformer,North,0,0.095,1040123.3981999999,98811.72282899999
130598,Substation,Central,0,0.085,1332679.4105,113277.74989250001
130599,Circuit Breaker,West,1,0.89,1024645.2035999999,911934.231204
130600,Substation,North,0,0.035,930963.3022,32583.715577000003
130601,Transformer,South,1,0.78,335223.52433000004,261474.34897740005
130602,Switchgear,Central,1,0.905,45382.809641,41071.442725105
130603,Transformer,East,1,0.935,362724.8797,339147.7625195
130604,Transformer,Central,1,0.925,413575.55720000004,382557.39041000005
130605,Transmission Line,Central,0,0.01,360496.04890000005,3604.9604890000005
130606,Switchgear,Central,1,0.86,1126472.1665,968766.06319
130607,Substation,West,0,0.12,1333951.683,160074.20195999998
130608,Transmission Line,North,0,0.025,1351757.209,33793.930225000004
130609,Circuit Breaker,Central,0,0.015,624639.3241,9369.589861499999
130610,Transmission Line,West,0,0.185,1342330.1497,248331.07769449998
130611,Transformer,North,1,0.8,942954.02737,754363.2218960001
130612,Circuit Breaker,South,0,0.175,342206.8877,59886.2053475
130613,Circuit Breaker,East,0,0.025,550839.7949,13770.9948725
130614,Circuit Breaker,West,0,0.06,241983.8723,14519.032337999999
130615,Circuit Breaker,Central,1,0.92,588617.6415,541528.2301800001
130616,Substation,East,1,0.845,1042265.5262,880714.3696389999
130617,TRANSFORMER,East,0,0.08,331317.09080999997,26505.3672648
130618,Substation,North,0,0.045,562546.5183,25314.593323499997
130619,Switchgear,West,1,0.23,961451.1125,221133.75587500003
130620,Switchgear,North,0,0.305,401232.316,122375.85638
130621,Transmission Line,West,0,0.01,701748.5882,7017.485882
130622,Switchgear,Central,0,0.0,988592.44316,0.0
130623,Substation,Central,0,0.0,794500.3106,0.0
130624,Substation,South,0,0.01,488394.38846,4883.9438846
130625,Transformer,South,1,0.945,311432.9326,294304.121307
130626,Switchgear,West,1,0.795,1120551.1304000001,890838.1486680001
130627,Substation,Central,0,0.035,770421.3592,26964.747572
130628,Transmission Line,Central,0,0.03,375435.872,11263.076159999999
130629,Substation,East,1,0.925,465856.7082,430917.455085
130630,Switchgear,South,0,0.01,652834.4811,6528.344811
130631,Switchgear,East,0,0.03,646387.571,19391.62713
130632,Transmission Line,West,1,0.94,529128.7444,497381.01973599993
130633,Circuit Breaker,South,0,0.04,1365340.0544,54613.602176
130634,Transformer,East,1,0.92,587079.9866000001,540113.587672
130635,Switchgear,Central,1,0.765,1200384.0784,918293.819976
130636,Transformer,North,1,0.895,1023305.3129,915858.2550455
130637,Switchgear,North,1,0.97,678695.32455,658334.4648135
130638,Substation,North,0,0.01,667621.9024,6676.219024
130639,Switchgear,Central,1,0.71,1290118.3467,915984.026157
130640,Switchgear,North,0,0.36,845082.696,304229.77056
130641,Circuit Breaker,Central,0,0.045,881787.3745,39680.4318525
130642,Switchgear,West,0,0.06,914267.0231999999,54856.021391999995
130643,Transmission Line,South,1,0.97,652318.693,632749.13221
130644,Transmission Line,South,0,0.34,373648.56988100003,127040.51375954002
130645,Substation,East,1,0.76,991708.5181,753698.473756
130646,Circuit Breaker,East,0,0.385,696189.0019739999,268032.76575998997
130647,Circuit Breaker,South,0,0.075,590384.5555,44278.8416625
130648,Substation,South,0,0.24,907005.0976,217681.223424
130649,Switchgear,Central,1,0.99,818341.8916999999,810158.4727829999
130650,Circuit Breaker,Central,1,0.94,969237.7960999999,911083.5283339999
130651,Switchgear,North,0,0.145,981332.2564000001,142293.177178
130652,Transmission Line,Central,0,0.005,899535.8827,4497.6794135
130653,Substation,South,0,0.02,791087.1339,15821.742678
130654,Circuit Breaker,Central,0,0.16,537025.5191,85924.083056
130655,Transformer,North,0,0.305,339978.0769,103693.31345449999
130656,Transmission Line,North,0,0.01,1217705.7216,12177.057216000001
130657,Substation,South,1,0.99,253934.06900000002,251394.72831
130658,Transformer,Central,0,0.06,1367247.905,82034.8743
130659,Circuit Breaker,North,0,0.13,1069339.4736,139014.13156799998
130660,Circuit Breaker,Central,0,0.065,755033.223643,49077.159536795
130661,Switchgear,West,0,0.015,1085765.7151000001,16286.485726500001
130662,Transformer,East,1,0.915,1314901.7378,1203135.090087
130663,Transmission Line,Central,0,0.055,662006.9097,36410.3800335
130664,TRANSFORMER,East,0,0.035,794576.1819,27810.1663665
130665,Switchgear,South,1,0.59,428385.73378,252747.5829302
130666,Substation,East,0,0.0,1011480.8606,0.0
130667,Transmission Line,North,1,0.935,822601.5562,769132.4550470001
130668,Switchgear,North,1,0.905,808182.867359,731405.494959895
130669,Switchgear,West,0,0.14,1193399.2307,167075.89229800002
130670,Circuit Breaker,North,1,0.98,689087.7683,675306.012934
130671,Transformer,Central,1,0.945,865609.9736,818001.425052
130672,Transformer,Central,0,0.085,172108.89944,14629.2564524
130673,Switchgear,North,0,0.06,598340.03207,35900.4019242
130674,Transmission Line,West,1,0.965,683107.2476,659198.493934
130675,Circuit Breaker,South,0,0.005,643518.4519,3217.5922595
130676,Substation,East,0,0.155,1191272.4467,184647.2292385
130677,Substation,South,1,0.895,558834.4229,500156.8084955
130678,Transformer,Central,1,0.78,608311.7994,474483.203532
130679,Circuit Breaker,North,0,0.045,715734.2660000001,32208.041970000002
130680,Switchgear,North,0,0.28,349863.412885,97961.7556078
130681,Transmission Line,West,0,0.005,535407.0541000001,2677.0352705000005
130682,Transmission Line,East,0,0.03,718177.1092000001,21545.313276
130683,Substation,West,1,0.615,849096.0951,522194.09848650004
130684,TRANSFORMER,North,0,0.075,278808.85057,20910.66379275
130685,transformer,South,0,0.265,262475.99665,69556.13911225
130686,Transmission Line,West,0,0.035,967389.35357,33858.62737495
130687,Substation,North,0,0.16,684923.4321,109587.749136
130688,Transmission Line,Central,0,0.005,461209.1651,2306.0458255
130689,Circuit Breaker,East,0,0.02,1145934.9552,22918.699104
130690,Transformer,East,0,0.08,497951.7673,39836.141384
130691,Transformer,West,0,0.115,969622.3138000001,111506.56608700001
130692,Transformer,West,0,0.07,1167373.5605,81716.149235
130693,Substation,South,0,0.055,1247850.4708,68631.775894
130694,Transmission Line,Central,1,0.845,1122322.5557000001,948362.5595665001
130695,Transformer,North,0,0.15,1113636.0209000001,167045.403135
130696,Transmission Line,South,0,0.155,782313.7736,121258.63490799999
130697,Circuit Breaker,East,1,0.91,951383.9765999999,865759.418706
130698,Circuit Breaker,East,0,0.29,449679.46272,130407.04418879999
130699,Circuit Breaker,North,1,0.805,671343.3696,540431.412528
130700,Circuit Breaker,Central,1,0.77,856747.6952,659695.725304
130701,Circuit Breaker,South,0,0.07,640729.3876,44851.05713200001
130702,Substation,North,0,0.38,1314692.8048999999,499583.26586199994
130703,Switchgear,East,1,0.86,482104.1404,414609.56074399996
130704,Transformer,Central,0,0.12,469756.10624,56370.732748799994
130705,Substation,West,1,0.785,535683.881004,420511.84658814
130706,Transformer,West,0,0.03,1120008.0829,33600.242487
130707,Switchgear,East,1,0.885,1298988.5073,1149604.8289605
130708,Transmission Line,South,0,0.135,591310.793,79826.95705499999
130709,Switchgear,East,0,0.18,1009075.2412,181633.543416
130710,Transformer,Central,0,0.105,1246964.2048,130931.24150399999
130711,Switchgear,North,0,0.045,724590.2545,32606.561452500002
130712,Switchgear,South,0,0.035,892017.8412,31220.624442000004
130713,Transformer,South,0,0.45,1089000.1704000002,490050.0766800001
130714,Substation,North,1,0.945,881579.8705,833092.9776224999
130715,Substation,West,0,0.15,731684.1437,109752.621555
130716,Switchgear,Central,0,0.07,917124.8461,64198.739227000005
130717,Transmission Line,South,1,0.965,935349.3136,902612.0876239999
130718,Switchgear,West,1,0.83,629276.5622,522299.546626
130719,Transformer,South,1,0.885,324185.32084,286904.0089434
130720,Transformer,West,0,0.265,304612.1594,80722.22224100001
130721,Substation,South,0,0.1,201299.09973999998,20129.909974
130722,Transmission Line,West,0,0.265,1357453.2763999999,359725.11824599997
130723,Switchgear,West,0,0.12,289520.8801,34742.505612
130724,Circuit Breaker,East,0,0.03,1273891.0984,38216.732952
130725,Transformer,West,1,0.69,554843.3940999999,382841.9419289999
130726,Switchgear,Central,0,0.145,912046.06921,132246.68003545
130727,Circuit Breaker,Central,0,0.2,886208.7640822,177241.75281644
130728,Switchgear,West,1,0.98,564581.5279999999,553289.89744
130729,Circuit Breaker,West,1,0.98,689811.5730399999,676015.3415791999
130730,Substation,East,1,0.94,799942.9586,751946.381084
130731,Transformer,South,1,0.925,1080926.581,999857.087425
130732,Substation,South,0,0.11,951287.13766,104641.5851426
130733,Substation,East,1,0.825,384670.4662,317353.134615
130734,Circuit Breaker,South,1,0.95,454892.96971,432148.32122449996
130735,Substation,East,0,0.05,775491.42813,38774.5714065
130736,Circuit Breaker,Central,1,0.83,423853.83030000003,351798.67914900003
130737,Transformer,East,0,0.225,516235.7533,116153.0444925
130738,Transformer,South,1,0.925,886809.8076,820299.07203
130739,Substation,North,0,0.005,1321225.2714,6606.126357
130740,Circuit Breaker,East,1,0.925,564459.0788,522124.64789
130741,Switchgear,North,0,0.2,734250.85014,146850.170028
130742,Substation,North,1,0.83,923393.57989,766416.6713087
130743,Transmission Line,Central,1,0.71,728372.48304,517144.46295839996
130744,Transformer,West,1,0.905,463771.98504,419713.6464612
130745,Transformer,East,0,0.015,766967.6979,11504.5154685
130746,Transformer,West,0,0.045,411501.91266,18517.5860697
130747,Substation,West,0,0.08,990734.5868,79258.766944
130748,Circuit Breaker,North,0,0.045,627834.7606,28252.564227
130749,Circuit Breaker,Central,1,0.77,1334659.1506,1027687.545962
130750,Substation,North,1,0.91,320378.02222,291544.0002202
130751,Substation,North,0,0.025,848624.7148,21215.617870000002
130752,Transmission Line,West,0,0.015,259364.261354,3890.4639203099996
130753,Circuit Breaker,South,1,0.965,108114.84536,104330.8257724
130754,Substation,South,0,0.165,1194098.8895999999,197026.316784
130755,Switchgear,East,1,0.875,1409464.8394,1233281.7344749998
130756,Substation,East,0,0.015,668838.3266,10032.574899
130757,Transmission Line,East,1,0.825,444897.35459999996,367040.31754499994
